note	2.14286	0.0613839	42	64
note	2.67857	0.0613839	42	84
note	3.21428	0.0613839	42	86
note	3.75	0.0613839	42	96
note	4.28571	0.412946	83	56
note	4.82143	0.267857	86	52
note	5.08928	0.368303	81	56
note	5.625	0.530134	86	58
note	6.16071	0.597098	79	38
note	6.69643	0.507812	86	56
note	7.23214	0.541294	78	42
note	7.76785	0.435268	86	54
note	8.30357	0.530134	76	58
note	8.83928	0.245536	67	44
note	9.10714	0.797991	74	52
note	9.91071	0.290178	76	48
note	10.1786	0.273437	74	42
note	10.4464	0.390625	67	37
note	10.9821	0.267857	67	37
note	11.25	0.909598	74	48
note	12.0536	0.256696	76	46
note	12.3214	0.267857	74	35
note	12.5893	0.200893	67	44
note	13.125	0.0558035	71	52
note	12.8571	0.412946	83	56
note	13.3929	0.262277	71	54
note	13.3929	0.267857	86	52
note	13.6607	0.228795	67	46
note	13.6607	0.368303	81	56
note	13.9286	0.290178	69	44
note	14.1964	0.245536	67	38
note	14.1964	0.530134	86	58
note	14.7321	0.597098	79	38
note	14.4643	1.16629	69	50
note	15.2678	0.507812	86	56
note	15.8036	0.507812	69	64
note	15.8036	0.541294	78	42
note	16.3393	0.262277	67	44
note	16.3393	0.435268	86	54
note	16.6071	0.279018	69	52
note	16.875	0.530134	76	58
note	17.4107	0.245536	67	44
note	17.6786	0.797991	74	52
note	18.4821	0.290178	76	48
note	18.75	0.273437	74	42
note	19.0178	0.390625	67	37
note	16.875	2.81808	62	28
note	19.5536	0.267857	67	37
note	19.8214	0.909598	74	48
note	20.625	0.256696	76	46
note	20.8928	0.133928	67	44
note	21.0268	0.094866	69	52
note	20.8928	0.267857	74	35
note	21.1607	0.200893	67	44
note	21.1607	0.379464	71	42
note	21.4286	0.412946	83	56
note	21.6964	0.429687	69	50
note	21.9643	0.267857	86	52
note	22.2321	0.267857	69	60
note	22.2321	0.368303	81	56
note	22.5	0.457589	67	37
note	23.0357	0.0725446	67	54
note	23.1696	0.0446428	67	48
note	22.7678	0.530134	86	58
note	23.3036	0.094866	67	52
note	23.4375	0.0837053	64	54
note	23.5714	0.111607	67	54
note	23.3036	0.597098	79	38
note	23.7053	0.262277	69	42
note	23.8393	0.507812	86	56
note	24.375	0.15625	71	52
note	24.5089	0.0892857	72	54
note	24.6428	0.189732	74	58
note	24.375	0.541294	78	42
note	24.9107	0.435268	86	54
note	24.9107	0.457589	74	52
note	25.4464	0.530134	76	58
note	25.9821	0.245536	67	44
note	26.25	0.340402	74	52
note	26.5178	0.167411	72	50
note	26.6518	0.117187	71	52
note	26.7857	0.122768	72	46
note	-1	28.048	74	-1
note	26.9196	0.167411	71	48
note	27.0536	0.290178	76	48
note	27.3214	0.273437	74	42
note	27.5893	0.390625	67	37
note	28.125	0.267857	67	37
note	27.0536	1.36161	69	46
note	28.3928	0.909598	74	48
note	29.1964	0.256696	76	46
note	29.4643	0.239955	67	52
note	29.4643	0.267857	74	35
note	29.7321	0.078125	69	62
note	29.7321	0.200893	67	44
note	30	0.0613839	36	95
note	30.2678	0.0558035	71	60
note	30	0.558035	62	48
note	-1	31.558	62	-1
note	30.5357	0.0279018	71	62
note	-1	31.5636	71	-1
note	30	0.574776	67	64
note	-1	31.5748	67	-1
note	-1	31.8091	71	-1
note	30.8036	0.0613839	56	64
note	30.8036	0.0613839	36	95
note	30.8036	0.256696	67	54
note	31.0714	0.273437	69	50
note	30.8036	0.563616	66	60
note	-1	32.3672	66	-1
note	31.3393	0.0613839	56	70
note	31.3393	0.0613839	67	42
note	-1	32.423	69	-1
note	-1	32.423	69	-1
note	31.3393	0.145089	74	72
note	-1	32.4844	74	-1
note	31.3393	0.167411	51	49
note	30.8036	0.719866	62	50
note	-1	32.5234	62	-1
note	31.6071	0.0613839	37	110
note	31.6071	0.385044	69	50
note	32.1428	0.0613839	36	95
note	32.1428	0.128348	51	32
note	32.2768	0.111607	51	58
note	32.4107	0.0558035	71	54
note	31.875	0.686384	62	41
note	-1	33.5614	62	-1
note	31.875	0.714285	64	47
note	-1	33.5893	64	-1
note	31.875	0.719866	67	54
note	-1	33.5948	67	-1
note	32.6786	0.267857	71	84
note	32.9464	0.0613839	56	59
note	32.9464	0.0613839	36	95
note	32.9464	0.262277	67	42
note	33.2143	0.267857	69	60
note	32.9464	0.591518	66	62
note	-1	34.5379	66	-1
note	33.4821	0.0613839	56	62
note	32.9464	0.625	62	36
note	-1	34.5714	62	-1
note	33.4821	0.189732	67	62
note	-1	34.7723	67	-1
note	-1	34.7723	67	-1
note	33.75	0.0613839	37	110
note	34.0178	0.0613839	56	66
note	34.2857	0.0613839	36	95
note	34.2857	0.172991	59	53
note	34.5536	0.0613839	56	68
note	33.75	0.864955	69	62
note	34.0178	0.909598	60	46
note	-1	35.9274	60	-1
note	34.0178	0.931919	64	48
note	-1	35.9498	64	-1
note	34.8214	0.228795	71	60
note	34.8214	0.273437	79	46
note	35.0893	0.0613839	56	60
note	35.0893	0.0613839	36	95
note	35.0893	0.496652	69	62
note	35.4911	0.15067	59	42
