note	0.0833333	0.446615	50	127
note	0.535156	0.446615	50	127
note	0.83724	0.210937	69	127
note	0.988281	0.282552	65	127
note	1.13802	0.210938	62	127
note	0.988281	0.446615	50	127
note	1.28906	0.210938	69	127
note	1.4401	0.282552	65	127
note	1.59115	0.210938	62	127
note	1.4401	0.446615	50	127
note	1.74219	0.210938	74	127
note	1.89323	0.282552	70	127
note	2.04297	0.210938	67	127
note	1.89323	0.446615	50	127
note	2.19401	0.210938	70	127
note	2.34505	0.282552	67	127
note	2.49609	0.210938	64	127
note	2.34505	0.446615	50	127
note	2.64714	0.210938	67	127
note	2.79818	0.282552	64	127
note	2.94792	0.210938	61	127
note	2.79818	0.446615	50	127
note	3.09896	0.210938	67	127
note	3.25	0.282552	64	127
note	3.40104	0.210938	61	127
note	3.25	0.446615	50	127
note	3.55208	0.210938	69	127
note	3.70312	0.282552	65	127
note	3.85417	0.210938	62	127
note	3.70312	0.446615	50	127
note	4.00391	0.210938	69	127
note	4.15495	0.1875	65	127
note	4.30599	0.128906	62	127
note	4.15495	0.446615	50	127
note	4.45703	0.210938	81	127
note	4.60807	0.282552	77	127
note	4.75911	0.210938	74	127
note	4.60807	0.446615	62	127
note	4.90885	0.210938	77	127
note	5.0599	0.282552	74	127
note	5.21094	0.210938	69	127
note	5.0599	0.446615	62	127
note	5.36198	0.210938	74	127
note	5.51302	0.282552	70	127
note	5.66406	0.210938	67	127
note	5.51302	0.446615	55	127
note	5.8138	0.210938	74	127
note	5.96484	0.282552	70	127
note	6.11589	0.210938	67	127
note	5.96484	0.446615	55	127
note	6.26693	0.210938	79	127
note	6.41797	0.282552	76	127
note	6.56901	0.210938	72	127
note	6.41797	0.446615	60	127
note	6.71875	0.210938	76	127
note	6.86979	0.282552	72	127
note	7.02083	0.210938	67	127
note	6.86979	0.446615	60	127
note	7.17188	0.210938	72	127
note	7.32292	0.282552	69	127
note	7.47396	0.210938	65	127
note	7.32292	0.446615	53	127
note	7.625	0.210938	72	127
note	7.77474	0.210938	69	127
note	7.92578	0.210938	65	127
note	7.77474	0.446615	53	127
note	8.07682	0.210938	77	127
note	8.22786	0.282552	74	127
note	8.37891	0.210938	70	127
note	8.22786	0.446615	58	127
note	8.52995	0.210938	74	127
note	8.67969	0.210938	70	127
note	8.83073	0.210938	67	127
note	8.67969	0.446615	55	127
note	8.98177	0.210938	79	127
note	9.13281	0.282552	76	127
note	9.28385	0.210938	72	127
note	9.13281	0.446615	60	127
note	9.4349	0.210938	76	127
note	9.58464	0.210938	72	127
note	9.73568	0.210938	69	127
note	9.58464	0.446615	57	127
note	9.88672	0.210938	81	127
note	10.0378	0.282552	77	127
note	10.1888	0.210938	74	127
note	10.0378	0.446615	62	127
note	10.3398	0.210938	77	127
note	10.4896	0.210938	74	127
note	10.6406	0.210938	70	127
note	10.4896	0.446615	50	127
note	10.7917	0.210938	82	127
note	10.9427	0.282552	79	127
note	11.0938	0.210938	76	127
note	10.9427	0.446615	52	127
note	11.2448	0.210938	79	127
note	11.3958	0.210938	76	127
note	11.5456	0.210938	72	127
note	11.3958	0.446615	48	127
note	11.6966	0.210938	84	127
note	11.8477	0.282552	81	127
note	11.9987	0.210938	77	127
note	11.8477	0.446615	53	127
note	12.1497	0.210938	81	127
note	12.3008	0.282552	77	127
note	12.4505	0.210938	72	127
note	12.3008	0.446615	52	127
note	12.6016	0.210938	81	127
note	12.7526	0.282552	77	127
note	12.9036	0.210938	74	127
note	12.7526	0.446615	50	127
note	13.0547	0.210938	77	127
note	13.2057	0.282552	74	127
note	13.3555	0.210938	69	127
note	13.2057	0.446615	48	127
note	13.5065	0.210938	77	127
note	13.6576	0.282552	74	127
note	13.8086	0.210938	70	127
note	13.6576	0.446615	46	127
note	13.9596	0.210938	74	127
note	14.1107	0.282552	70	127
note	14.2604	0.210938	65	127
note	14.1107	0.446615	45	127
note	14.4115	0.210938	74	127
note	14.5625	0.282552	70	127
note	14.7135	0.210938	67	127
note	14.5625	0.446615	43	127
note	14.8646	0.210938	70	127
note	15.0156	0.282552	67	127
note	15.1667	0.210938	62	127
note	15.0156	0.446615	41	127
note	15.3164	0.210938	70	127
note	15.4674	0.282552	67	127
note	15.6185	0.210938	60	127
note	15.4674	0.446615	40	127
note	15.7695	0.210938	70	127
note	15.9206	0.210938	67	127
note	16.0716	0.210938	64	127
note	15.9206	0.446615	36	127
note	16.2214	0.210938	70	127
note	16.3724	0.282552	69	127
note	16.5234	0.210938	65	127
note	16.3724	0.446615	41	127
note	16.6745	0.210938	69	127
note	16.8255	0.282552	65	127
note	16.9766	0.210938	60	127
note	16.8255	0.446615	45	127
note	17.1263	0.210938	65	127
note	17.2773	0.282552	62	127
note	17.4284	0.210938	58	127
note	17.2773	0.446615	46	127
note	17.5794	0.210938	65	127
note	17.7305	0.282552	60	127
note	17.8815	0.210938	58	127
note	17.7305	0.446615	48	127
note	18.0312	0.210938	64	127
note	18.1823	0.210938	60	127
note	18.3333	0.210938	57	127
note	18.4844	0.210938	65	127
note	18.6354	0.210938	60	127
note	18.7865	0.210938	57	127
note	18.1823	0.894531	41	127
note	18.9375	0.210938	60	127
note	18.6354	0.59375	53	127
note	19.0872	0.210938	57	127
note	19.2383	0.210938	53	127
note	19.3893	0.210938	60	127
note	19.5404	0.210938	57	127
note	19.6914	0.210938	53	127
note	19.5404	0.446615	51	127
note	19.8424	0.210938	60	127
note	19.9922	0.210938	57	127
note	20.1432	0.210938	54	127
note	19.9922	0.446615	50	127
note	20.2943	0.282552	60	127
